index,ch2,ch3,ch4
7512,1.337958,1.334620,400.000000
7513,-1.142550,-0.123405,400.000000
7514,-62.838037,-33.840231,400.000000
7515,-310.477961,-271.805510,-19.624426
7516,-153.253526,-150.781602,-400.000048
7517,-1.481342,-1.494599,-400.000048
7518,10.067369,-1.062536,-400.000048
7519,106.613839,54.160554,-400.000048
7520,330.851547,298.607910,-74.357518
7521,151.988811,150.366229,400.000000
7522,1.387119,1.383925,400.000000
7523,-1.139212,-0.122547,400.000000
7524,-62.534292,-33.507065,400.000000
7525,-310.214270,-271.314844,-17.537930
7526,-154.518050,-151.997203,-400.000048
7527,-1.542902,-1.555968,-400.000048
7528,9.992076,-1.045990,-400.000048
7529,106.050695,53.757817,-400.000048
7530,330.261794,297.920453,-77.285347
7531,152.901000,151.246184,400.000000
7532,1.434040,1.430512,400.000000
7533,-1.093435,-0.121164,400.000000
7534,-62.156160,-33.564142,400.000000
7535,-310.296906,-271.692308,-17.609646
7536,-154.750175,-152.247733,-400.000048
7537,-1.553869,-1.567173,-400.000048
7538,9.984351,-1.076889,-400.000048
7539,105.856956,53.333861,-400.000048
7540,330.172292,297.627198,-79.309282
7541,154.213685,152.527970,400.000000
7542,1.496077,1.493120,400.000000
7543,-1.053381,-0.116444,400.000000
7544,-60.918338,-32.580332,400.000000
7545,-308.667220,-269.748815,-12.221147
7546,-156.257219,-153.656930,-400.000048
7547,-1.634073,-1.646805,-400.000048
7548,9.933091,-1.138830,-400.000048
7549,105.282272,52.436167,-400.000048
7550,329.762450,296.907985,-81.243811
7551,154.977245,153.261632,400.000000
7552,1.539374,1.536226,400.000000
7553,-1.051998,-0.116158,400.000000
7554,-60.976322,-32.594637,400.000000
7555,-309.110774,-270.119699,-12.532474
7556,-157.152719,-154.546041,-400.000048
7557,-1.681376,-1.693440,-400.000048
7558,9.889795,-1.120520,-400.000048
7559,105.166352,52.217728,-400.000048
7560,329.758588,296.677625,-83.892928
7561,156.325264,154.573745,400.000000
7562,1.607323,1.603985,400.000000
7563,-1.058912,-0.114632,400.000000
7564,-60.442073,-32.008986,400.000000
7565,-307.314576,-267.983325,-7.269336
7566,-156.647272,-153.954953,-400.000048
7567,-1.659918,-1.673269,-400.000048
7568,9.866668,-1.131535,-400.000048
7569,104.746545,51.773554,-400.000048
7570,329.422942,296.238839,-83.355151
7571,156.219453,154.461927,400.000000
7572,1.603794,1.600504,400.000000
7573,-1.045752,-0.115061,400.000000
7574,-61.073835,-32.748036,400.000000
7575,-309.067477,-270.221885,-13.364174
7576,-155.483789,-152.916307,-400.000048
7577,-1.596546,-1.609278,-400.000048
7578,9.877349,-1.091290,-400.000048
7579,104.915536,52.088028,-400.000048
7580,329.579297,296.426999,-86.403952
7581,157.632036,155.852956,400.000000
7582,1.678896,1.675797,400.000000
7583,-1.016665,-0.111151,400.000000
7584,-59.610803,-31.458000,400.000000
7585,-307.035197,-267.514213,-3.390217
7586,-159.111471,-156.350679,-400.000048
7587,-1.792431,-1.803494,-400.000048
7588,9.398128,-1.069641,-400.000048
7589,102.712643,50.803477,-400.000048
7590,327.914468,294.779765,-89.453946
7591,158.180876,156.366176,400.000000
7592,1.711559,1.709175,400.000000
7593,-0.968552,-0.108051,400.000000
7594,-58.793743,-31.063703,400.000000
7595,-306.878985,-267.461189,-1.836920
7596,-161.008473,-158.228130,-400.000048
7597,-1.903582,-1.913357,-400.000048
7598,9.247495,-1.026201,-400.000048
7599,102.332366,50.727564,-400.000048
7600,328.230325,295.050132,-92.224514
7601,160.301418,158.460254,400.000000
7602,1.830435,1.826811,400.000000
7603,-0.981665,-0.107574,400.000000
7604,-58.316285,-30.473522,400.000000
7605,-305.649269,-265.799363,4.010106
7606,-162.612219,-159.718008,-400.000048
7607,-1.998663,-2.008295,-400.000048
7608,9.175588,-1.116085,-400.000048
7609,101.394999,49.320513,-400.000048
7610,326.959315,293.288457,-95.488178
7611,160.848684,158.947964,400.000000
7612,1.866865,1.864147,400.000000
7613,-0.925636,-0.104380,400.000000
7614,-57.538707,-30.201105,400.000000
7615,-305.526245,-265.905507,3.436852
7616,-163.474818,-160.587521,-400.000048
7617,-2.051211,-2.060747,-400.000048
7618,9.216262,-1.131249,-400.000048
7619,101.482403,49.011999,-400.000048
7620,327.510205,293.576705,-97.627508
7621,162.738247,160.821743,400.000000
7622,1.974249,1.971722,400.000000
7623,-0.935602,-0.103855,400.000000
7624,-57.183559,-29.705194,400.000000
7625,-304.662932,-264.625295,8.846379
7626,-165.537902,-162.549610,-400.000048
7627,-2.180386,-2.191115,-400.000048
7628,9.250737,-1.187611,-400.000048
7629,100.853789,47.822863,-400.000048
7630,326.351872,291.853606,-101.283229
7631,163.289948,161.309071,400.000000
7632,2.008820,2.006340,400.000000
7633,-0.896788,-0.101280,400.000000
7634,-56.501348,-29.327015,400.000000
7635,-303.695858,-263.698132,9.005881
7636,-164.913149,-161.911555,-400.000048
7637,-2.148962,-2.158261,-400.000048
7638,8.865787,-1.077700,-400.000048
7639,99.998868,48.339754,-400.000048
7640,326.457539,292.470204,-102.262128
7641,164.555092,162.576409,400.000000
7642,2.089024,2.085686,400.000000
7643,-0.891781,-0.100565,400.000000
7644,-56.112153,-28.971723,400.000000
7645,-303.511656,-263.295253,12.130167
7646,-166.980573,-163.914176,-400.000048
7647,-2.274657,-2.283573,-400.000048
7648,8.689548,-1.094771,-400.000048
7649,98.705828,47.083431,-400.000048
7650,325.116816,290.751444,-106.751359
7651,165.424462,163.383599,400.000000
7652,2.145577,2.142334,400.000000
7653,-0.873995,-0.098181,400.000000
7654,-55.834491,-28.827623,400.000000
7655,-303.254879,-263.116105,10.852720
7656,-166.292306,-163.244696,-400.000048
7657,-2.235794,-2.244425,-400.000048
7658,8.721162,-1.114988,-400.000048
7659,98.783886,46.859604,-400.000048
7660,325.590602,291.038596,-106.971134
7661,166.774102,164.723607,400.000000
7662,2.231264,2.228308,400.000000
7663,-0.857449,-0.097322,400.000000
7664,-54.978473,-28.087333,400.000000
7665,-302.260387,-261.609919,18.730118
7666,-170.583316,-167.367907,-400.000048
7667,-2.521515,-2.530194,-400.000048
7668,8.670617,-1.129484,-400.000048
7669,98.152792,46.105963,-400.000048
7670,324.681607,289.789568,-110.870851
7671,167.821713,165.711232,400.000000
7672,2.303267,2.300263,400.000000
7673,-0.837612,-0.096130,400.000000
7674,-54.678161,-27.962020,400.000000
7675,-301.746023,-261.240800,18.309500
7676,-169.374963,-166.185590,-400.000048
7677,-2.445078,-2.453089,-400.000048
7678,8.522416,-1.125050,-400.000048
7679,97.701513,45.874363,-400.000048
7680,324.541989,289.608895,-112.818636
7681,169.147178,167.009755,400.000000
7682,2.392483,2.390194,400.000000
7683,-0.817824,-0.094986,400.000000
7684,-54.365117,-27.773002,400.000000
7685,-301.887167,-261.273034,19.290259
7686,-170.665284,-167.442819,-400.000048
7687,-2.529717,-2.536869,-400.000048
7688,8.227159,-1.082373,-400.000048
7689,96.367895,45.434433,-400.000048
7690,323.675290,288.883530,-115.429606
7691,170.012828,167.843886,400.000000
7692,2.450466,2.448035,400.000000
7693,-0.792408,-0.092840,400.000000
7694,-53.384024,-27.010206,400.000000
7695,-300.064170,-259.148581,24.892238
7696,-172.119972,-168.776055,-400.000048
7697,-2.642823,-2.650118,-400.000048
7698,8.096553,-1.071501,-400.000048
7699,95.677959,44.913202,-400.000048
7700,323.115387,288.226114,-117.543664
7701,171.449729,169.250365,400.000000
7702,2.556753,2.553606,400.000000
7703,-0.784445,-0.093079,400.000000
7704,-53.239638,-26.916841,400.000000
7705,-300.330007,-259.325821,26.896194
7706,-174.315855,-170.937415,-400.000048
7707,-2.799797,-2.807045,-400.000048
7708,8.199168,-1.137972,-400.000048
7709,95.753729,44.123416,-400.000048
7710,322.773686,287.272058,-120.807853
7711,172.698423,170.437928,400.000000
7712,2.648068,2.644921,400.000000
7713,-0.743008,-0.090551,400.000000
7714,-51.990468,-26.125816,400.000000
7715,-298.356378,-257.264454,31.388239
7716,-175.323126,-171.840927,-400.000048
7717,-2.883673,-2.890873,-400.000048
7718,8.021928,-1.108408,-400.000048
7719,94.950592,43.792968,-400.000048
7720,322.188988,286.709057,-123.618665
7721,173.846218,171.555873,400.000000
7722,2.734518,2.732134,400.000000
7723,-0.745440,-0.090647,400.000000
7724,-52.028042,-26.068309,400.000000
7725,-298.651540,-257.377989,32.301477
7726,-176.576111,-173.068592,-400.000048
7727,-2.978468,-2.985239,-400.000048
7728,7.899714,-1.087237,-400.000048
7729,94.356882,43.419843,-400.000048
7730,321.642962,286.072336,-125.599971
7731,174.667427,172.346803,400.000000
7732,2.796364,2.793932,400.000000
7733,-0.718355,-0.089169,400.000000
7734,-51.420313,-25.768665,400.000000
7735,-297.971236,-256.758196,33.806376
7736,-176.921913,-173.386070,-400.000048
7737,-3.006888,-3.013611,-400.000048
7738,7.965804,-1.149511,-400.000048
7739,94.219744,42.753463,-400.000048
7740,321.106615,285.145269,-128.190580
7741,175.570270,173.198434,400.000000
7742,2.869463,2.866555,400.000000
7743,-0.716019,-0.089264,400.000000
7744,-51.099116,-25.439885,400.000000
7745,-297.335326,-255.888111,36.806445
7746,-178.175041,-174.571583,-400.000048
7747,-3.110314,-3.117276,-400.000048
7748,7.718230,-1.128674,-400.000048
7749,93.172514,42.084508,-400.000048
7750,320.624485,284.537540,-130.378214
7751,177.045748,174.641201,400.000000
7752,2.984810,2.982045,400.000000
7753,-0.683212,-0.087309,400.000000
7754,-50.348336,-25.015548,400.000000
7755,-296.249043,-254.793770,38.613276
7756,-178.029654,-174.382898,-400.000048
7757,-3.104163,-3.111363,-400.000048
7758,7.742024,-1.143551,-400.000048
7759,93.009149,41.672664,-400.000048
7760,320.280447,283.863340,-132.742373
7761,178.023979,175.566599,400.000000
7762,3.063727,3.061200,400.000000
7763,-0.689697,-0.086737,400.000000
7764,-50.135237,-24.687055,400.000000
7765,-295.726859,-253.880865,43.036514
7766,-180.048630,-176.304218,-400.000048
7767,-3.272486,-3.279210,-400.000048
7768,7.583047,-1.114369,-400.000048
7769,92.256509,41.253238,-400.000048
7770,319.521179,282.992492,-135.357253
7771,179.039404,176.536057,400.000000
7772,3.148699,3.146029,400.000000
7773,-0.650835,-0.086212,400.000000
7774,-49.542528,-24.556354,400.000000
7775,-295.646321,-254.078848,43.443971
7776,-180.949662,-177.217838,-400.000048
7777,-3.344489,-3.350115,-400.000048
7778,7.397319,-1.090479,-400.000048
7779,91.356431,40.899901,-400.000048
7780,318.804159,282.345758,-138.664501
7781,180.616353,178.077671,400.000000
7782,3.280974,3.278351,400.000000
7783,-0.622130,-0.084400,400.000000
7784,-48.477131,-23.812631,400.000000
7785,-293.673169,-251.843959,49.649292
7786,-183.088134,-179.207442,-400.000048
7787,-3.537131,-3.542996,-400.000048
7788,7.203866,-1.074696,-400.000048
7789,90.410482,40.405707,-400.000048
7790,317.989292,281.467138,-141.703193
7791,181.730387,179.143307,400.000000
7792,3.378344,3.376007,400.000000
7793,-0.618219,-0.083876,400.000000
7794,-48.138815,-23.476413,400.000000
7795,-293.119418,-251.045209,51.716763
7796,-184.204839,-180.258439,-400.000048
7797,-3.640748,-3.646565,-400.000048
7798,7.250977,-1.125336,-400.000048
7799,90.417634,39.710860,-400.000048
7800,318.027582,280.951963,-143.872612
7801,183.119700,180.480979,400.000000
7802,3.497744,3.495408,400.000000
7803,-0.618267,-0.084019,400.000000
7804,-47.874981,-23.242047,400.000000
7805,-292.442500,-250.182992,55.378110
7806,-186.008046,-181.973431,-400.000048
7807,-3.801871,-3.807784,-400.000048
7808,7.092381,-1.105404,-400.000048
7809,89.391242,39.096122,-400.000048
7810,316.846408,279.663644,-147.031182
7811,183.800290,181.106064,400.000000
7812,3.562594,3.559876,400.000000
7813,-0.588322,-0.082254,400.000000
7814,-47.103125,-22.810223,400.000000
7815,-291.618477,-249.384147,56.396443
7816,-186.589740,-182.526229,-400.000048
7817,-3.863907,-3.869391,-400.000048
7818,7.012559,-1.100969,-400.000048
7819,89.134608,38.978057,-400.000048
7820,316.948070,279.738841,-147.805708
7821,185.072778,182.363437,400.000000
7822,3.673983,3.670884,400.000000
7823,-0.587940,-0.082779,400.000000
7824,-47.023111,-22.741654,400.000000
7825,-291.532313,-249.162656,58.943469
7826,-188.220380,-184.094737,-400.000048
7827,-4.009915,-4.015303,-400.000048
7828,6.802607,-1.042080,-400.000048
7829,88.009416,38.611846,-400.000048
7830,315.642824,278.495393,-152.463359
7831,186.016725,183.253596,400.000000
7832,3.760434,3.758336,400.000000
7833,-0.566292,-0.082254,400.000000
7834,-46.374756,-22.346165,400.000000
7835,-290.400683,-248.035031,60.838850
7836,-188.169597,-184.011815,-400.000048
7837,-4.016114,-4.022170,-400.000048
7838,6.905700,-1.124287,-400.000048
7839,88.231956,37.984566,-400.000048
7840,316.017856,278.449092,-151.689118
7841,186.927389,184.157823,400.000000
7842,3.848696,3.845835,400.000000
7843,-0.582171,-0.082684,400.000000
7844,-46.884161,-22.681525,400.000000
7845,-291.198241,-248.862487,59.229762
7846,-187.368654,-183.248017,-400.000048
7847,-3.936530,-3.942204,-400.000048
7848,6.935311,-1.073599,-400.000048
7849,88.315211,38.342480,-400.000048
7850,315.620746,278.005919,-154.525632
7851,187.531064,184.694980,400.000000
7852,3.905392,3.902579,400.000000
7853,-0.559378,-0.081635,400.000000
7854,-46.365743,-22.349646,400.000000
7855,-290.539728,-248.124152,58.342750
7856,-185.761140,-181.634591,-400.000048
7857,-3.797102,-3.802634,-400.000048
7858,6.823016,-1.118088,-400.000048
7859,87.411033,37.198310,-400.000048
7860,315.329780,277.430997,-152.085322
7861,186.904024,184.097407,400.000000
7862,3.851128,3.848601,400.000000
7863,-0.588942,-0.082874,400.000000
7864,-48.162752,-23.710158,400.000000
7865,-293.739688,-251.857835,45.484739
7866,-178.913567,-175.087425,-400.000048
7867,-3.189373,-3.196240,-400.000048
7868,7.568170,-1.206684,-400.000048
7869,90.497743,38.031535,-400.000048
7870,317.078771,278.263030,-153.368682
7871,187.728618,184.840987,400.000000
7872,3.916789,3.914452,400.000000
7873,-0.502682,-0.079584,400.000000
7874,-44.446521,-21.251872,400.000000
7875,-287.076841,-244.604521,69.006690
7876,-188.368152,-184.033988,-400.000048
7877,-4.063225,-4.069138,-400.000048
7878,7.013226,-1.155758,-400.000048
7879,87.836038,36.793999,-400.000048
7880,314.812888,276.263222,-156.972713
7881,189.800380,186.871742,400.000000
7882,4.130602,4.128123,400.000000
7883,-0.517607,-0.079584,400.000000
7884,-44.810443,-21.287253,400.000000
7885,-288.412367,-245.527487,69.900950
7886,-191.560625,-187.186836,-400.000048
7887,-4.355336,-4.361392,-400.000048
7888,6.589986,-1.043034,-400.000048
7889,86.067115,36.751322,-400.000048
7890,313.155593,275.096020,-163.299055
7891,192.256569,189.258503,400.000000
7892,4.380131,4.376889,400.000000
7893,-0.499153,-0.079679,400.000000
7894,-43.826204,-20.607092,400.000000
7895,-286.113010,-243.013125,76.788339
7896,-193.615412,-189.070724,-400.000048
7897,-4.586411,-4.591418,-400.000048
7898,6.432820,-1.061392,-400.000048
7899,84.913693,35.727267,-400.000048
7900,312.152661,273.859200,-164.494677
7901,192.957853,189.923452,400.000000
7902,4.459191,4.457093,400.000000
7903,-0.474072,-0.078869,400.000000
7904,-43.183237,-20.363524,400.000000
7905,-285.756098,-242.774325,78.728065
7906,-195.966935,-191.370701,-400.000048
7907,-4.825068,-4.830456,-400.000048
7908,6.379605,-1.061010,-400.000048
7909,84.683619,35.490422,-400.000048
7910,311.840238,273.325762,-168.394061
7911,195.165419,192.063068,400.000000
7912,4.685307,4.682446,400.000000
7913,-0.480080,-0.079155,400.000000
7914,-43.133932,-20.185664,400.000000
7915,-285.147033,-241.880589,81.047449
7916,-196.227049,-191.560244,-400.000048
7917,-4.864169,-4.869128,-400.000048
7918,6.202603,-1.039696,-400.000048
7919,83.551941,34.779267,-400.000048
7920,310.630406,271.978077,-170.562526
7921,195.451569,192.295097,400.000000
7922,4.725314,4.723406,400.000000
7923,-0.448656,-0.078249,400.000000
7924,-42.190223,-19.658568,400.000000
7925,-284.085022,-240.808849,83.427010
7926,-198.168254,-193.432450,-400.000048
7927,-5.080796,-5.086041,-400.000048
7928,6.006909,-1.021338,-400.000048
7929,82.659540,34.383587,-400.000048
7930,310.243787,271.683535,-173.343202
7931,197.505974,194.340252,400.000000
7932,4.941321,4.938937,400.000000
7933,-0.477839,-0.079060,400.000000
7934,-42.718702,-19.834807,400.000000
7935,-284.122835,-240.648251,84.096156
7936,-197.579121,-192.812180,-400.000048
7937,-5.023337,-5.029250,-400.000048
7938,6.243230,-1.092053,-400.000048
7939,83.296452,33.839754,-400.000048
7940,309.918345,270.564588,-174.955723
7941,197.543311,194.280028,400.000000
7942,4.955960,4.953528,400.000000
7943,-0.444317,-0.077915,400.000000
7944,-41.731458,-19.291689,400.000000
7945,-282.943616,-239.399509,87.698327
7946,-200.118899,-195.250630,-400.000048
7947,-5.312539,-5.318452,-400.000048
7948,5.917884,-1.022625,-400.000048
7949,81.879053,33.672146,-400.000048
7950,309.218491,270.302471,-177.601311
7951,199.630332,196.361088,400.000000
7952,5.186272,5.183602,400.000000
7953,-0.458384,-0.078392,400.000000
7954,-42.132955,-19.450476,400.000000
7955,-283.208404,-239.581375,86.002742
7956,-198.279357,-193.444657,-400.000048
7957,-5.110598,-5.115986,-400.000048
7958,6.102086,-1.064301,-400.000048
7959,82.352553,33.250479,-400.000048
7960,308.836640,269.287428,-179.201910
7961,199.561906,196.214985,400.000000
7962,5.190516,5.187750,400.000000
7963,-0.410843,-0.077438,400.000000
7964,-40.820174,-18.856671,400.000000
7965,-281.741271,-238.322859,88.124667
7966,-199.411273,-194.518351,-400.000048
7967,-5.245877,-5.250884,-400.000048
7968,5.895758,-1.023913,-400.000048
7969,81.576452,33.190111,-400.000048
7970,308.574904,269.238552,-181.163190
7971,201.384187,198.019910,400.000000
7972,5.394173,5.391026,400.000000
7973,-0.411272,-0.077820,400.000000
7974,-40.371757,-18.451788,400.000000
7975,-280.287919,-236.527566,95.423614
7976,-203.300691,-198.219037,-400.000048
7977,-5.709792,-5.715991,-400.000048
7978,5.902577,-1.069021,-400.000048
7979,81.139956,32.133488,-400.000048
7980,307.539881,267.557844,-184.264348
7981,202.250886,198.806071,400.000000
7982,5.503846,5.501700,400.000000
7983,-0.414419,-0.077200,400.000000
7984,-40.451007,-18.502905,400.000000
7985,-280.296311,-236.603527,95.214044
7986,-202.466607,-197.410369,-400.000048
7987,-5.614997,-5.620528,-400.000048
7988,5.778456,-1.034355,-400.000048
7989,80.382690,32.072548,-400.000048
7990,306.965674,267.239078,-185.676549
7991,203.251195,199.792027,400.000000
7992,5.625344,5.622626,400.000000
7993,-0.390148,-0.076866,400.000000
7994,-39.626937,-18.063309,400.000000
7995,-278.920684,-235.219602,98.620951
7996,-204.010606,-198.861480,-400.000048
7997,-5.812407,-5.817605,-400.000048
7998,5.679608,-1.001883,-400.000048
7999,79.878101,31.881908,-400.000048
8000,306.032456,266.276248,-188.010524
8001,203.978849,200.472999,400.000000
8002,5.726433,5.724622,400.000000
8003,-0.390053,-0.076723,400.000000
8004,-39.477067,-17.893555,400.000000
8005,-278.532204,-234.577636,100.872719
8006,-205.280281,-200.040126,-400.000048
8007,-5.969477,-5.974961,-400.000048
8008,5.748416,-1.066828,-400.000048
8009,79.868326,30.919508,-400.000048
8010,305.700386,265.163358,-191.365503
8011,205.475164,201.882291,400.000000
8012,5.909396,5.906106,400.000000
8013,-0.378227,-0.076771,400.000000
8014,-38.864951,-17.481901,400.000000
8015,-277.208600,-233.140782,104.782498
8016,-207.136322,-201.795411,-400.000048
8017,-6.217433,-6.223489,-400.000048
8018,5.436850,-0.991058,-400.000048
8019,78.303299,30.845980,-400.000048
8020,304.369200,264.414771,-193.563341
8021,206.770159,203.159166,400.000000
8022,6.079007,6.077004,400.000000
8023,-0.366449,-0.076866,400.000000
8024,-38.384061,-17.205813,400.000000
8025,-276.424965,-232.281283,107.043804
8026,-208.419729,-203.001333,-400.000048
8027,-6.387234,-6.393338,-400.000048
8028,5.488349,-1.010752,-400.000048
8029,78.468809,30.530266,-400.000048
8030,304.139841,263.768514,-196.201014
8031,207.758165,204.079366,400.000000
8032,6.203557,6.201793,400.000000
8033,-0.353432,-0.076389,400.000000
8034,-37.716727,-16.810228,400.000000
8035,-274.529347,-230.300978,111.568130
8036,-209.114147,-203.559041,-400.000048
8037,-6.505585,-6.511260,-400.000048
8038,5.348588,-0.997162,-400.000048
8039,77.552948,30.080942,-400.000048
8040,303.151071,262.807639,-197.355103
8041,208.212353,204.498077,400.000000
8042,6.279517,6.278086,400.000000
8043,-0.380993,-0.076485,400.000000
8044,-38.938336,-17.558434,400.000000
8045,-277.400765,-233.381251,103.678334
8046,-206.028486,-200.702405,-400.000048
8047,-6.076289,-6.081582,-400.000048
8048,5.669070,-1.050186,-400.000048
8049,78.997049,30.117372,-400.000048
8050,303.864468,262.801631,-198.830008
8051,209.106518,205.325103,400.000000
8052,6.386042,6.384230,400.000000
8053,-0.343514,-0.076056,400.000000
8054,-37.324528,-16.538956,400.000000
8055,-274.086222,-229.721240,113.532271
8056,-210.460688,-204.848266,-400.000048
8057,-6.683303,-6.689597,-400.000048
8058,5.429316,-1.029301,-400.000048
8059,77.602873,29.205469,-400.000048
8060,302.663362,261.405547,-200.185180
8061,210.056521,206.217361,400.000000
8062,6.521893,6.519700,400.000000
8063,-0.339222,-0.075912,400.000000
8064,-37.174658,-16.459086,400.000000
8065,-273.981795,-229.611901,114.378657
8066,-210.961462,-205.341125,-400.000048
8067,-6.746960,-6.752969,-400.000048
8068,5.422736,-1.025248,-400.000048
8069,77.667293,29.249386,-400.000048
8070,302.815855,261.477311,-201.862455
8071,211.365296,207.495523,400.000000
8072,6.686879,6.685019,400.000000
8073,-0.349617,-0.076580,400.000000
8074,-37.637763,-16.751339,400.000000
8075,-274.747881,-230.471400,111.477722
8076,-207.639194,-202.105308,-400.000048
8077,-6.311417,-6.317330,-400.000048
8078,5.292416,-0.978994,-400.000048
8079,76.846609,29.324917,-400.000048
8080,301.528394,260.692818,-203.048349
8081,211.138226,207.276035,400.000000
8082,6.682444,6.680156,400.000000
8083,-0.317144,-0.076056,400.000000
8084,-36.183314,-15.894987,400.000000
8085,-272.049650,-227.584818,120.981898
8086,-214.144685,-208.350874,-400.000048
8087,-7.209969,-7.214881,-400.000048
8088,5.071927,-0.953245,-400.000048
8089,75.690088,28.798536,-400.000048
8090,300.556028,259.658368,-207.359434
8091,213.898875,209.955860,400.000000
8092,7.052375,7.050801,400.000000
8093,-0.312758,-0.075817,400.000000
8094,-35.785250,-15.625288,400.000000
8095,-270.708689,-226.109103,123.883071
8096,-214.351966,-208.440996,-400.000048
8097,-7.263471,-7.268859,-400.000048
8098,5.050135,-0.963163,-400.000048
8099,75.086889,28.005746,-400.000048
8100,298.946845,257.600529,-210.528685
8101,214.050271,210.001160,400.000000
8102,7.106686,7.104588,400.000000
8103,-0.304747,-0.076151,400.000000
8104,-35.574917,-15.546753,400.000000
8105,-270.818170,-226.302174,123.686281
8106,-215.621163,-209.729029,-400.000048
8107,-7.435943,-7.441474,-400.000048
8108,5.018902,-0.946713,-400.000048
8109,75.270042,28.134111,-400.000048
8110,299.676740,258.221514,-211.368300
8111,215.866448,211.813857,400.000000
8112,7.344676,7.342864,400.000000
8113,-0.306177,-0.076008,400.000000
8114,-35.094695,-15.045931,400.000000
8115,-268.488296,-223.405435,130.451361
8116,-216.984059,-210.828759,-400.000048
8117,-7.677079,-7.682277,-400.000048
8118,4.942370,-0.961113,-400.000048
8119,74.358758,27.292255,-400.000048
8120,297.759759,256.025965,-215.362431
8121,216.469457,212.317874,400.000000
8122,7.464887,7.462550,400.000000
8123,-0.292683,-0.076008,400.000000
8124,-34.604410,-14.832069,400.000000
8125,-268.061622,-223.127392,131.435648
8126,-219.186809,-213.018252,-400.000048
8127,-8.000041,-8.006097,-400.000048
8128,4.773665,-0.934792,-400.000048
8129,73.665342,27.153018,-400.000048
8130,297.663200,256.054718,-217.362811
8131,218.789604,214.618851,400.000000
8132,7.789565,7.787658,400.000000
8133,-0.290918,-0.076246,400.000000
8134,-34.263233,-14.594557,400.000000
8135,-266.730293,-221.607235,135.710828
8136,-220.717123,-214.386203,-400.000048
8137,-8.257867,-8.263017,-400.000048
8138,4.794741,-0.952625,-400.000048
8139,73.172292,26.264480,-400.000048
8140,295.867192,253.606922,-221.329906
8141,218.997123,214.689423,400.000000
8142,7.856990,7.855607,400.000000
8143,-0.281811,-0.076294,400.000000
8144,-33.911709,-14.412739,400.000000
8145,-266.356548,-221.255853,136.134212
8146,-221.559503,-215.211703,-400.000048
8147,-8.390380,-8.396054,-400.000048
8148,4.700804,-0.930834,-400.000048
8149,73.028382,26.362041,-400.000048
8150,296.551644,254.349167,-221.676185
8151,220.808342,216.513993,400.000000
8152,8.110477,8.109141,400.000000
8153,-0.276756,-0.075769,400.000000
8154,-33.502487,-14.114668,400.000000
8155,-264.969333,-219.692161,139.404027
8156,-222.036770,-215.566852,-400.000048
8157,-8.493758,-8.499480,-400.000048
8158,4.741860,-0.954199,-400.000048
8159,72.699889,25.608733,-400.000048
8160,295.169770,252.407009,-224.901751
8161,220.651796,216.246583,400.000000
8162,8.115722,8.113624,400.000000
8163,-0.291872,-0.075626,400.000000
8164,-34.184746,-14.452984,400.000000
8165,-266.761049,-221.460941,134.682957
8166,-219.792583,-213.459326,-400.000048
8167,-8.121348,-8.126308,-400.000048
8168,4.604531,-0.921059,-400.000048
8169,72.238359,25.879052,-400.000048
8170,295.327126,252.985174,-225.169256
8171,222.409942,218.023708,400.000000
8172,8.376266,8.374597,400.000000
8173,-0.274563,-0.075436,400.000000
8174,-33.243231,-13.900711,400.000000
8175,-264.110406,-218.611696,143.059891
8176,-223.853186,-217.249753,-400.000048
8177,-8.796407,-8.801795,-400.000048
8178,4.498435,-0.902224,-400.000048
8179,71.383676,25.334314,-400.000048
8180,293.821942,251.258928,-228.812197
8181,222.977331,218.496635,400.000000
8182,8.487845,8.485604,400.000000
8183,-0.263643,-0.075817,400.000000
8184,-32.733969,-13.638832,400.000000
8185,-263.168939,-217.749526,144.190519
8186,-224.793127,-218.154456,-400.000048
8187,-8.962680,-8.968164,-400.000048
8188,4.460574,-0.901651,-400.000048
8189,71.185979,25.152591,-400.000048
8190,293.718898,251.025039,-229.904870
8191,224.464825,219.939163,400.000000
8192,8.724261,8.722688,400.000000
8193,-0.257969,-0.075722,400.000000
8194,-32.462219,-13.476659,400.000000
8195,-262.470277,-216.871526,146.846932
8196,-226.080063,-219.324663,-400.000048
8197,-9.184791,-9.191180,-400.000048
8198,4.461337,-0.918961,-400.000048
8199,70.784482,24.491218,-400.000048
8200,292.382990,249.269372,-233.084420
8201,225.280169,220.659759,400.000000
8202,8.885099,8.884002,400.000000
8203,-0.258780,-0.075626,400.000000
8204,-32.317118,-13.319017,400.000000
8205,-261.881907,-216.165664,148.855370
8206,-226.756075,-219.946554,-400.000048
8207,-9.311820,-9.317399,-400.000048
8208,4.300023,-0.874853,-400.000048
8209,70.078334,24.621442,-400.000048
8210,292.173134,249.458629,-233.934097
8211,226.416424,221.816423,400.000000
8212,9.064103,9.062482,400.000000
8213,-0.238228,-0.075769,400.000000
8214,-31.547789,-13.024379,400.000000
8215,-260.796626,-215.301158,150.287169
8216,-228.096417,-221.241214,-400.000048
8217,-9.547187,-9.553004,-400.000048
8218,4.244710,-0.877571,-400.000048
8219,69.547137,24.059299,-400.000048
8220,291.036116,247.927314,-237.127475
8221,227.311734,222.597292,400.000000
8222,9.232570,9.231378,400.000000
8223,-0.241566,-0.075293,400.000000
8224,-31.503967,-12.899162,400.000000
